Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	14	589263	579280	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-761	877	10	10	5	589529	579279	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-588	3009	21	21	17	589441	579284	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2298	478	10	10	3	589625	579286	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-17468	3012	23	23	19	589208	579282	20
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-10369	873	10	10	9	589569	579288	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-2918	770	21	21	18	589358	579283	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-390	356	10	10	9	589502	579278	10
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-464	740	23	23	13	589468	579287	19
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-10376	874	10	10	8	589615	579289	10
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-408	706	22	22	20	589287	579281	20
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12-ž	2-3028	777	23	23	11	589355	579285	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12-ž	BOU840	777R	23	0	0	589356	579285	0
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13	2-1803	743	20	20	16	589385	579290	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-2198	516	22	16	13	589668	579291	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-605	746	22	5	4	589486	579291	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-2956	700	18	12	11	589671	579317	12
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-17465	3011	18	6	6	589207	579317	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-10684	872	8	8	2	589563	579312	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-477	993	17	9	8	589682	579314	9
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-1890	994	17	8	4	589376	579314	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-2163	479	8	8	1	589444	579311	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-11475	991	18	18	13	589300	579316	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-230	4009	8	8	2	589619	579315	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-465	772	18	17	12	589428	579318	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-560	886	8	8	8	589603	579313	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-819	147	18	12	6	589672	579319	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-1860	990	18	6	6	589487	579319	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-631	922	8	8	4	589647	579321	7
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-2172	59	17	17	15	589481	579320	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-2381	524	8	8	2	589658	579324	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-412	704	17	17	7	589417	579322	9
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	AGB434	704R	17	0	0	589419	579322	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-2373	532	18	18	14	589231	579323	18
