Operator	Transportas	Marsrutas	MarsrutasOrd	KryptiesPavadinimas	TvarkarascioMarsrutas	Pavadinimas	VehicleID	VehicleGarNum	PlanTrips	FaktTrips	RegularTrips	FaktRunID	PlanRunID	RegularTripsEnds
--------	-----------	---------	------------	-------------------	---------------------	-----------	---------	-------------	---------	---------	------------	---------	---------	----------------
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	01-ž	2-3075	3008	22	22	16	600958	579280	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	02	2-2310	471	10	10	8	601224	579279	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	03-ž	2-588	3009	21	21	18	601143	579284	18
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	04	2-2569	276	10	10	10	601329	579286	10
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	05	2-1890	994	23	23	11	601006	579282	14
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	06	2-390	356	10	10	6	601246	579288	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	07-ž	2-2172	59	21	21	15	601084	579283	16
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	08	2-10376	874	10	10	9	601284	579278	9
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-73	481	23	13	12	601382	579287	13
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	09-ž	2-2664	429	23	10	6	601124	579287	8
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	10	2-2121	879	10	10	3	601290	579289	4
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	11	2-10336	3013	22	22	18	600975	579281	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	12-ž	2-3155	705	23	23	20	601052	579285	21
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	13	2-352	775	20	20	15	600969	579290	17
VVT	Autobusai	1G	1	Stotis–Kalvarijų g.–Santariškės	1G	14	2-402	774	22	22	13	601177	579291	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-408	706	18	13	10	601090	579317	11
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	01-ž	2-835	869	18	4	2	601401	579317	3
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	02	2-341	327	8	8	4	601260	579312	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	03	2-465	772	17	17	13	601072	579314	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	04	2-230	4009	8	8	5	601297	579311	7
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	05-ž	2-17394	3010	18	18	11	600910	579316	16
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	06	2-586	400	8	8	5	601308	579315	5
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	2-3028	777	18	18	10	601157	579318	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	07	BOU840	777R	18	0	0	601158	579318	0
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	08	2-2614	423	8	8	4	601353	579313	4
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-333	998	18	11	5	601378	579319	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	09-ž	2-10570	876	18	7	6	601189	579319	6
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	10	2-2913	470	8	8	5	601307	579321	7
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	11	2-2432	992	17	17	14	601176	579320	17
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	12	2-2368	522	8	8	6	601363	579324	8
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	13-ž	2-3157	708	17	17	12	601130	579322	14
VVT	Autobusai	2G	2	Santariškės–Laisvės pr.–Stotis	2G	14	2-3041	526	18	18	11	600933	579323	14
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	01-Ž	2-10001	4017	22	22	16	601038	579344	20
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	02	2-2130	881	10	10	6	601194	579347	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	03-ž	2-2853	510	21	21	7	601151	579345	12
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	04	2-1192	473	8	8	6	601289	579346	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	05	2-3184	518	20	20	17	601041	579348	18
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	06	2-278	139	8	8	4	601309	579349	7
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07-ž	2-964	773	20	12	10	601110	579350	10
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	07-ž	2-395	741	20	8	6	601391	579350	6
VVT	Autobusai	3G	3	Fabijoniškės–Centras–Oro uostas	3G	08	2-854	142	8	8	7	601333	579353	7
